mun;grupos;num;area;n_af_nao;n_af_sim;area_af_nao;area_af_sim;usa_agrotoxico;nao_usa_agrotoxico;naf_usa_agrotoxico;naf_nao_usa_agrotoxico;af_usa_agrotoxico;af_nao_usa_agrotoxico;naf_organico;naf_n_organico;af_organico;af_n_organico;;
São Pedro do Paraná;De 4 a menos de 5 ha;21;100;9;12;43;57;0;21;0;9;0;12;0;7;0;9;;
São Pedro do Paraná;De 5 a menos de 10 ha;55;392;14;41;99;293;3;52;0;14;3;38;0;13;0;26;;
São Pedro do Paraná;De 10 a menos de 20 ha;85;1196;28;57;418;777;3;82;0;28;3;54;0;21;0;41;;
São Pedro do Paraná;De 20 a menos de 50 ha;54;1772;7;47;243;1529;6;48;1;6;5;42;0;3;0;34;;
São Pedro do Paraná;De 50 a menos de 100 ha;29;1900;7;22;444;1456;6;23;1;6;5;17;0;4;0;11;;
São Pedro do Paraná;De 100 a menos de 200 ha;17;2361;17;0;2361;0;1;16;1;16;0;0;0;13;0;0;;
São Pedro do Paraná;De 200 a menos de 500 ha;22;7206;22;0;7206;0;4;18;4;18;0;0;0;9;0;0;;
São Pedro do Paraná;De 500 a menos de 1.000 ha;12;7551;12;0;7551;0;1;11;1;11;0;0;0;6;0;0;;
São Pedro do Paraná;De 1.000 a menos de 2.500 ha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
São Pedro do Paraná;De 2.500 a menos de 10.000 ha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
São Pedro do Paraná;De 10.000 ha e mais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
São Pedro do Paraná;Produtor sem área;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
São Sebastião da Amoreira;Mais de 0 a menos de 0,1 ha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
São Sebastião da Amoreira;De 0,1 a menos de 0,2 ha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
São Sebastião da Amoreira;De 0,2 a menos de 0,5 ha;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;;
São Sebastião da Amoreira;De 0,5 a menos de 1 ha;33;17;0;33;0;17;17;16;0;0;17;16;0;0;2;6;;
São Sebastião da Amoreira;De 1 a menos de 2 ha;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;;
São Sebastião da Amoreira;De 2 a menos de 3 ha;6;15;1;5;0;0;3;3;1;0;2;3;0;0;2;1;;
São Sebastião da Amoreira;De 3 a menos de 4 ha;7;25;1;6;0;0;4;3;1;0;3;3;0;0;1;1;;
São Sebastião da Amoreira;De 4 a menos de 5 ha;5;23;2;3;0;0;0;5;0;2;0;3;0;1;1;2;;
São Sebastião da Amoreira;De 5 a menos de 10 ha;10;81;0;10;0;81;6;4;0;0;6;4;0;0;1;2;;
São Sebastião da Amoreira;De 10 a menos de 20 ha;24;361;0;24;0;361;21;3;0;0;21;3;0;0;0;3;;
São Sebastião da Amoreira;De 20 a menos de 50 ha;52;1699;2;50;0;0;44;8;1;1;43;7;0;1;1;6;;
São Sebastião da Amoreira;De 50 a menos de 100 ha;18;1126;3;15;229;897;17;1;3;0;14;1;0;0;0;1;;
São Sebastião da Amoreira;De 100 a menos de 200 ha;16;2398;16;0;2398;0;16;0;16;0;0;0;0;0;0;0;;
São Sebastião da Amoreira;De 200 a menos de 500 ha;7;2456;7;0;2456;0;7;0;7;0;0;0;0;0;0;0;;
São Sebastião da Amoreira;De 500 a menos de 1.000 ha;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;;
São Sebastião da Amoreira;De 1.000 a menos de 2.500 ha;2;0;2;0;0;0;2;0;2;0;0;0;0;0;0;0;;
São Sebastião da Amoreira;De 2.500 a menos de 10.000 ha;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;;
São Sebastião da Amoreira;De 10.000 ha e mais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
São Sebastião da Amoreira;Produtor sem área;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
São Tomé;Mais de 0 a menos de 0,1 ha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
São Tomé;De 0,1 a menos de 0,2 ha;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;;
São Tomé;De 0,2 a menos de 0,5 ha;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;;
São Tomé;De 0,5 a menos de 1 ha;4;0;0;4;0;0;0;4;0;0;0;4;0;0;0;3;;
São Tomé;De 1 a menos de 2 ha;21;26;5;16;7;20;4;17;0;5;4;12;0;4;0;11;;
São Tomé;De 2 a menos de 3 ha;26;64;5;21;12;52;6;20;0;5;6;15;0;5;0;13;;
São Tomé;De 3 a menos de 4 ha;19;65;5;14;16;48;4;15;2;3;2;12;0;1;0;9;;
São Tomé;De 4 a menos de 5 ha;18;85;2;16;0;0;9;9;2;0;7;9;0;0;0;6;;
São Tomé;De 5 a menos de 10 ha;40;316;6;34;49;266;27;13;3;3;24;10;0;3;0;6;;
São Tomé;De 10 a menos de 20 ha;81;1099;14;67;201;898;54;27;7;7;47;20;0;5;0;15;;
São Tomé;De 20 a menos de 50 ha;55;1630;9;46;243;1387;42;13;7;2;35;11;0;1;0;8;;
São Tomé;De 50 a menos de 100 ha;15;1169;7;8;592;576;12;3;4;3;8;0;0;3;0;0;;
São Tomé;De 100 a menos de 200 ha;4;0;4;0;0;0;2;2;2;2;0;0;0;1;0;0;;
São Tomé;De 200 a menos de 500 ha;5;1229;5;0;1229;0;3;2;3;2;0;0;0;0;0;0;;
São Tomé;De 500 a menos de 1.000 ha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
São Tomé;De 1.000 a menos de 2.500 ha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
São Tomé;De 2.500 a menos de 10.000 ha;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;;
São Tomé;De 10.000 ha e mais;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;;
São Tomé;Produtor sem área;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Sapopema;Mais de 0 a menos de 0,1 ha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Sapopema;De 0,1 a menos de 0,2 ha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Sapopema;De 0,2 a menos de 0,5 ha;4;0;0;4;0;0;1;3;0;0;1;3;0;0;0;2;;
Sapopema;De 0,5 a menos de 1 ha;26;14;12;14;6;8;8;18;3;9;5;9;0;4;1;4;;
Sapopema;De 1 a menos de 2 ha;12;15;3;9;4;11;1;11;0;3;1;8;0;3;0;7;;
Sapopema;De 2 a menos de 3 ha;16;38;6;10;14;25;1;15;0;6;1;9;0;6;0;6;;
Sapopema;De 3 a menos de 4 ha;15;52;2;13;0;0;4;11;1;1;3;10;0;1;0;9;;
Sapopema;De 4 a menos de 5 ha;24;116;7;17;34;82;6;18;1;6;5;12;0;6;1;9;;
Sapopema;De 5 a menos de 10 ha;63;470;17;46;124;346;16;47;5;12;11;35;0;10;0;30;;
Sapopema;De 10 a menos de 20 ha;125;1905;21;104;322;1583;37;88;5;16;32;72;0;16;1;60;;
Sapopema;De 20 a menos de 50 ha;201;5797;22;179;600;5198;59;142;3;19;56;123;0;16;3;103;;
Sapopema;De 50 a menos de 100 ha;57;4517;38;19;3382;1134;22;35;13;25;9;10;0;21;0;10;;
Sapopema;De 100 a menos de 200 ha;38;4992;38;0;4992;0;17;21;17;21;0;0;0;20;0;0;;
Sapopema;De 200 a menos de 500 ha;47;14867;47;0;14867;0;21;26;21;26;0;0;0;20;0;0;;
Sapopema;De 500 a menos de 1.000 ha;18;13218;18;0;13218;0;6;12;6;12;0;0;0;10;0;0;;
Sapopema;De 1.000 a menos de 2.500 ha;6;8921;6;0;8921;0;2;4;2;4;0;0;0;3;0;0;;
Sapopema;De 2.500 a menos de 10.000 ha;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;;
Sapopema;De 10.000 ha e mais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Sapopema;Produtor sem área;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Sarandi;Mais de 0 a menos de 0,1 ha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Sarandi;De 0,1 a menos de 0,2 ha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Sarandi;De 0,2 a menos de 0,5 ha;6;2;1;5;0;0;2;4;0;1;2;3;0;0;0;2;;
Sarandi;De 0,5 a menos de 1 ha;10;8;2;8;0;0;7;3;2;0;5;3;0;0;0;1;;
Sarandi;De 1 a menos de 2 ha;16;19;3;13;4;15;8;8;0;3;8;5;2;1;0;3;;
Sarandi;De 2 a menos de 3 ha;11;24;0;11;0;24;8;3;0;0;8;3;0;0;0;3;;
Sarandi;De 3 a menos de 4 ha;3;0;0;3;0;0;3;0;0;0;3;0;0;0;0;0;;
Sarandi;De 4 a menos de 5 ha;6;26;0;6;0;26;3;3;0;0;3;3;0;0;1;0;;
Sarandi;De 5 a menos de 10 ha;11;83;2;9;0;0;11;0;2;0;9;0;0;0;0;0;;
Sarandi;De 10 a menos de 20 ha;16;240;3;13;39;202;15;1;2;1;13;0;0;1;0;0;;
Sarandi;De 20 a menos de 50 ha;29;935;6;23;0;0;25;4;2;4;23;0;0;3;0;0;;
Sarandi;De 50 a menos de 100 ha;13;919;11;2;0;0;13;0;11;0;2;0;0;0;0;0;;
Sarandi;De 100 a menos de 200 ha;18;2869;18;0;2869;0;18;0;18;0;0;0;0;0;0;0;;
Sarandi;De 200 a menos de 500 ha;5;0;5;0;0;0;5;0;5;0;0;0;0;0;0;0;;
Sarandi;De 500 a menos de 1.000 ha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Sarandi;De 1.000 a menos de 2.500 ha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Sarandi;De 2.500 a menos de 10.000 ha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Sarandi;De 10.000 ha e mais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Sarandi;Produtor sem área;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Saudade do Iguaçu;Mais de 0 a menos de 0,1 ha;2;0;0;2;0;0;0;2;0;0;0;2;0;0;1;1;;
Saudade do Iguaçu;De 0,1 a menos de 0,2 ha;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;;
Saudade do Iguaçu;De 0,2 a menos de 0,5 ha;2;0;1;1;0;0;1;1;0;1;1;0;0;1;0;0;;
Saudade do Iguaçu;De 0,5 a menos de 1 ha;2;0;1;1;0;0;0;2;0;1;0;1;0;1;0;0;;
Saudade do Iguaçu;De 1 a menos de 2 ha;9;12;3;6;0;0;6;3;1;2;5;1;1;1;0;1;;
Saudade do Iguaçu;De 2 a menos de 3 ha;15;37;5;10;13;24;12;3;3;2;9;1;0;2;1;0;;
Saudade do Iguaçu;De 3 a menos de 4 ha;21;72;0;21;0;72;17;4;0;0;17;4;0;0;1;1;;
Saudade do Iguaçu;De 4 a menos de 5 ha;25;116;5;20;23;93;24;1;5;0;19;1;0;0;0;1;;
Saudade do Iguaçu;De 5 a menos de 10 ha;103;766;12;91;97;669;94;9;11;1;83;8;0;1;1;7;;
Saudade do Iguaçu;De 10 a menos de 20 ha;203;3175;9;194;130;3045;195;8;7;2;188;6;0;1;1;4;;
Saudade do Iguaçu;De 20 a menos de 50 ha;115;3323;4;111;140;3184;113;2;3;1;110;1;0;1;0;1;;
Saudade do Iguaçu;De 50 a menos de 100 ha;23;1518;5;18;376;1142;22;1;4;1;18;0;0;1;0;0;;
Saudade do Iguaçu;De 100 a menos de 200 ha;8;1156;8;0;1156;0;6;2;6;2;0;0;1;1;0;0;;
Saudade do Iguaçu;De 200 a menos de 500 ha;6;1768;6;0;1768;0;6;0;6;0;0;0;0;0;0;0;;
Saudade do Iguaçu;De 500 a menos de 1.000 ha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Saudade do Iguaçu;De 1.000 a menos de 2.500 ha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Saudade do Iguaçu;De 2.500 a menos de 10.000 ha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Saudade do Iguaçu;De 10.000 ha e mais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Saudade do Iguaçu;Produtor sem área;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Sengés;Mais de 0 a menos de 0,1 ha;7;0;4;3;0;0;0;7;0;4;0;3;0;4;0;2;;
Sengés;De 0,1 a menos de 0,2 ha;4;1;1;3;0;0;0;4;0;1;0;3;0;1;0;3;;
Sengés;De 0,2 a menos de 0,5 ha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Sengés;De 0,5 a menos de 1 ha;14;9;7;7;4;4;3;11;1;6;2;5;0;6;0;5;;
Sengés;De 1 a menos de 2 ha;34;47;16;18;22;25;2;32;1;15;1;17;0;10;0;15;;
Sengés;De 2 a menos de 3 ha;64;156;23;41;56;100;11;53;3;20;8;33;2;18;1;29;;
Sengés;De 3 a menos de 4 ha;32;115;11;21;39;76;3;29;0;11;3;18;1;7;0;15;;
Sengés;De 4 a menos de 5 ha;47;226;16;31;77;148;4;43;1;15;3;28;0;11;1;20;;
Sengés;De 5 a menos de 10 ha;103;796;28;75;212;585;16;87;3;25;13;62;2;19;2;53;;
Sengés;De 10 a menos de 20 ha;156;2240;28;128;378;1861;23;133;3;25;20;108;0;20;0;99;;
Sengés;De 20 a menos de 50 ha;145;4489;26;119;710;3780;47;98;3;23;44;75;1;20;0;63;;
Sengés;De 50 a menos de 100 ha;55;3897;19;36;1576;2321;21;34;5;14;16;20;0;14;0;17;;
Sengés;De 100 a menos de 200 ha;36;4905;36;0;4905;0;18;18;18;18;0;0;0;12;0;0;;
Sengés;De 200 a menos de 500 ha;27;9269;27;0;9269;0;9;18;9;18;0;0;0;15;0;0;;
Sengés;De 500 a menos de 1.000 ha;10;6741;10;0;6741;0;5;5;5;5;0;0;0;5;0;0;;
Sengés;De 1.000 a menos de 2.500 ha;8;12791;8;0;12791;0;5;3;5;3;0;0;0;3;0;0;;
Sengés;De 2.500 a menos de 10.000 ha;4;0;4;0;0;0;2;2;2;2;0;0;0;2;0;0;;
Sengés;De 10.000 ha e mais;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;;
Sengés;Produtor sem área;36;0;22;14;0;0;0;1;0;0;0;1;0;0;0;1;;
Serranópolis do Iguaçu;Mais de 0 a menos de 0,1 ha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Serranópolis do Iguaçu;De 0,1 a menos de 0,2 ha;2;0;0;2;0;0;1;1;0;0;1;1;0;0;0;1;;
Serranópolis do Iguaçu;De 0,2 a menos de 0,5 ha;11;4;7;4;2;1;3;8;3;4;0;4;1;2;1;3;;
Serranópolis do Iguaçu;De 0,5 a menos de 1 ha;31;19;18;13;11;8;6;25;3;15;3;10;0;7;0;3;;
Serranópolis do Iguaçu;De 1 a menos de 2 ha;17;26;1;16;0;0;6;11;1;0;5;11;0;0;1;7;;
Serranópolis do Iguaçu;De 2 a menos de 3 ha;35;85;7;28;18;68;10;25;2;5;8;20;0;3;1;12;;
Serranópolis do Iguaçu;De 3 a menos de 4 ha;24;85;6;18;21;64;11;13;4;2;7;11;0;2;0;3;;
Serranópolis do Iguaçu;De 4 a menos de 5 ha;39;184;6;33;29;156;33;6;4;2;29;4;0;1;0;2;;
Serranópolis do Iguaçu;De 5 a menos de 10 ha;123;922;17;106;125;796;110;13;13;4;97;9;0;2;0;5;;
Serranópolis do Iguaçu;De 10 a menos de 20 ha;190;2794;10;180;143;2651;183;7;8;2;175;5;0;1;0;4;;
Serranópolis do Iguaçu;De 20 a menos de 50 ha;167;5276;9;158;290;4986;163;4;6;3;157;1;0;1;0;0;;
Serranópolis do Iguaçu;De 50 a menos de 100 ha;50;3362;19;31;1547;1814;50;0;19;0;31;0;0;0;0;0;;
Serranópolis do Iguaçu;De 100 a menos de 200 ha;13;1767;13;0;1767;0;13;0;13;0;0;0;0;0;0;0;;
Serranópolis do Iguaçu;De 200 a menos de 500 ha;3;0;3;0;0;0;3;0;3;0;0;0;0;0;0;0;;
Serranópolis do Iguaçu;De 500 a menos de 1.000 ha;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;;
Serranópolis do Iguaçu;De 1.000 a menos de 2.500 ha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Serranópolis do Iguaçu;De 2.500 a menos de 10.000 ha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Serranópolis do Iguaçu;De 10.000 ha e mais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Serranópolis do Iguaçu;Produtor sem área;6;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;;
Sertaneja;Mais de 0 a menos de 0,1 ha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Sertaneja;De 0,1 a menos de 0,2 ha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Sertaneja;De 0,2 a menos de 0,5 ha;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;;
Sertaneja;De 0,5 a menos de 1 ha;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;;
Sertaneja;De 1 a menos de 2 ha;4;5;2;2;0;0;1;3;1;1;0;2;0;1;0;1;;
Sertaneja;De 2 a menos de 3 ha;2;0;0;2;0;0;2;0;0;0;2;0;0;0;0;0;;
Sertaneja;De 3 a menos de 4 ha;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;;
Sertaneja;De 4 a menos de 5 ha;9;44;3;6;15;29;4;5;2;1;2;4;0;1;1;1;;
Sertaneja;De 5 a menos de 10 ha;20;147;2;18;0;0;14;6;0;2;14;4;0;1;1;2;;
Sertaneja;De 10 a menos de 20 ha;21;286;3;18;46;240;17;4;2;1;15;3;0;1;0;0;;
Sertaneja;De 20 a menos de 50 ha;33;1125;2;31;0;0;32;1;2;0;30;1;0;0;0;0;;
Sertaneja;De 50 a menos de 100 ha;23;1764;19;4;0;0;23;0;19;0;4;0;0;0;0;0;;
Sertaneja;De 100 a menos de 200 ha;13;1758;13;0;1758;0;13;0;13;0;0;0;0;0;0;0;;
Sertaneja;De 200 a menos de 500 ha;20;6385;20;0;6385;0;20;0;20;0;0;0;0;0;0;0;;
Sertaneja;De 500 a menos de 1.000 ha;12;8363;12;0;8363;0;12;0;12;0;0;0;0;0;0;0;;
Sertaneja;De 1.000 a menos de 2.500 ha;8;11738;8;0;11738;0;8;0;8;0;0;0;0;0;0;0;;
Sertaneja;De 2.500 a menos de 10.000 ha;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;;
Sertaneja;De 10.000 ha e mais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Sertaneja;Produtor sem área;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Sertanópolis;Mais de 0 a menos de 0,1 ha;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;;
Sertanópolis;De 0,1 a menos de 0,2 ha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Sertanópolis;De 0,2 a menos de 0,5 ha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Sertanópolis;De 0,5 a menos de 1 ha;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;;
Sertanópolis;De 1 a menos de 2 ha;3;4;1;2;0;0;1;2;0;1;1;1;0;1;0;1;;
Sertanópolis;De 2 a menos de 3 ha;5;12;0;5;0;12;2;3;0;0;2;3;0;0;0;2;;
Sertanópolis;De 3 a menos de 4 ha;12;39;1;11;0;0;7;5;1;0;6;5;0;0;0;1;;
Sertanópolis;De 4 a menos de 5 ha;14;66;0;14;0;66;9;5;0;0;9;5;0;0;0;3;;
Sertanópolis;De 5 a menos de 10 ha;46;344;5;41;37;306;29;17;3;2;26;15;0;1;0;13;;
Sertanópolis;De 10 a menos de 20 ha;64;959;4;60;64;894;57;7;4;0;53;7;0;0;0;6;;
Sertanópolis;De 20 a menos de 50 ha;88;2868;14;74;446;2423;72;16;8;6;64;10;0;5;0;7;;
Sertanópolis;De 50 a menos de 100 ha;55;3927;38;17;2962;966;47;8;30;8;17;0;0;6;0;0;;
Sertanópolis;De 100 a menos de 200 ha;57;8201;57;0;8201;0;53;4;53;4;0;0;0;3;0;0;;
Sertanópolis;De 200 a menos de 500 ha;32;9164;32;0;9164;0;32;0;32;0;0;0;0;0;0;0;;
Sertanópolis;De 500 a menos de 1.000 ha;13;8567;13;0;8567;0;13;0;13;0;0;0;0;0;0;0;;
Sertanópolis;De 1.000 a menos de 2.500 ha;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;;
Sertanópolis;De 2.500 a menos de 10.000 ha;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;;
Sertanópolis;De 10.000 ha e mais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Sertanópolis;Produtor sem área;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Siqueira Campos;Mais de 0 a menos de 0,1 ha;6;0;2;4;0;0;0;6;0;2;0;4;0;2;0;3;;
Siqueira Campos;De 0,1 a menos de 0,2 ha;5;0;1;4;0;0;0;5;0;1;0;4;0;1;0;4;;
Siqueira Campos;De 0,2 a menos de 0,5 ha;18;6;5;13;2;4;1;17;0;5;1;12;0;4;1;10;;
Siqueira Campos;De 0,5 a menos de 1 ha;143;92;44;99;29;63;12;131;9;35;3;96;0;24;0;74;;
Siqueira Campos;De 1 a menos de 2 ha;88;124;25;63;33;91;9;79;3;22;6;57;0;20;2;50;;
Siqueira Campos;De 2 a menos de 3 ha;81;196;15;66;37;158;6;75;2;13;4;62;0;8;0;55;;
Siqueira Campos;De 3 a menos de 4 ha;83;280;27;56;90;191;13;70;4;23;9;47;0;20;0;37;;
Siqueira Campos;De 4 a menos de 5 ha;79;371;15;64;69;302;13;66;5;10;8;56;1;8;0;45;;
Siqueira Campos;De 5 a menos de 10 ha;206;1550;39;167;294;1256;42;164;10;29;32;135;0;26;0;115;;
Siqueira Campos;De 10 a menos de 20 ha;149;2076;18;131;235;1841;18;131;0;18;18;113;0;17;2;84;;
Siqueira Campos;De 20 a menos de 50 ha;128;4090;22;106;702;3387;23;105;4;18;19;87;0;17;0;77;;
Siqueira Campos;De 50 a menos de 100 ha;46;3156;26;20;1964;1192;10;36;6;20;4;16;0;18;0;11;;
Siqueira Campos;De 100 a menos de 200 ha;24;3372;24;0;3372;0;4;20;4;20;0;0;0;16;0;0;;
Siqueira Campos;De 200 a menos de 500 ha;14;3868;14;0;3868;0;3;11;3;11;0;0;0;11;0;0;;
Siqueira Campos;De 500 a menos de 1.000 ha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Siqueira Campos;De 1.000 a menos de 2.500 ha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Siqueira Campos;De 2.500 a menos de 10.000 ha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Siqueira Campos;De 10.000 ha e mais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Siqueira Campos;Produtor sem área;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;
Sulina;Mais de 0 a menos de 0,1 ha;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;;
Sulina;De 0,1 a menos de 0,2 ha;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;;
Sulina;De 0,2 a menos de 0,5 ha;2;0;0;2;0;0;0;2;0;0;0;2;0;0;0;2;;
Sulina;De 0,5 a menos de 1 ha;7;5;0;7;0;5;5;2;0;0;5;2;0;0;0;2;;
Sulina;De 1 a menos de 2 ha;9;10;1;8;0;0;6;3;1;0;5;3;0;0;2;1;;
Sulina;De 2 a menos de 3 ha;15;35;1;14;0;0;12;3;1;0;11;3;0;0;0;2;;
Sulina;De 3 a menos de 4 ha;16;54;1;15;0;0;12;4;0;1;12;3;0;1;1;1;;
Sulina;De 4 a menos de 5 ha;26;124;1;25;0;0;22;4;1;0;21;4;0;0;0;4;;
Sulina;De 5 a menos de 10 ha;114;888;2;112;0;0;102;12;2;0;100;12;0;0;1;10;;
Sulina;De 10 a menos de 20 ha;144;2039;7;137;112;1927;134;10;5;2;129;8;0;0;0;6;;
Sulina;De 20 a menos de 50 ha;108;3216;1;107;0;0;103;5;1;0;102;5;0;0;0;4;;
Sulina;De 50 a menos de 100 ha;31;2056;8;23;638;1419;30;1;8;0;22;1;0;0;0;0;;
Sulina;De 100 a menos de 200 ha;15;2217;15;0;2217;0;15;0;15;0;0;0;0;0;0;0;;
Sulina;De 200 a menos de 500 ha;7;2329;7;0;2329;0;5;2;5;2;0;0;0;2;0;0;;
Sulina;De 500 a menos de 1.000 ha;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;;
Sulina;De 1.000 a menos de 2.500 ha;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;;
Sulina;De 2.500 a menos de 10.000 ha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Sulina;De 10.000 ha e mais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Sulina;Produtor sem área;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;
Tamarana;Mais de 0 a menos de 0,1 ha;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;;
Tamarana;De 0,1 a menos de 0,2 ha;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;;
Tamarana;De 0,2 a menos de 0,5 ha;2;0;0;2;0;0;0;2;0;0;0;2;0;0;0;1;;
Tamarana;De 0,5 a menos de 1 ha;51;28;22;29;12;16;23;28;11;11;12;17;1;7;0;12;;
Tamarana;De 1 a menos de 2 ha;19;25;9;10;12;13;10;9;5;4;5;5;0;1;0;3;;
Tamarana;De 2 a menos de 3 ha;45;108;15;30;36;73;27;18;7;8;20;10;0;6;0;5;;
Tamarana;De 3 a menos de 4 ha;31;110;2;29;0;0;24;7;2;0;22;7;0;0;2;4;;
Tamarana;De 4 a menos de 5 ha;30;142;8;22;39;103;16;14;5;3;11;11;0;3;0;9;;
Tamarana;De 5 a menos de 10 ha;76;583;10;66;73;510;41;35;6;4;35;31;0;4;0;27;;
Tamarana;De 10 a menos de 20 ha;189;2667;33;156;463;2204;104;85;16;17;88;68;1;13;1;58;;
Tamarana;De 20 a menos de 50 ha;69;1964;16;53;498;1465;47;22;9;7;38;15;0;5;0;13;;
Tamarana;De 50 a menos de 100 ha;24;1758;24;0;1758;0;15;9;15;9;0;0;0;8;0;0;;
Tamarana;De 100 a menos de 200 ha;29;4235;29;0;4235;0;20;9;20;9;0;0;1;7;0;0;;
Tamarana;De 200 a menos de 500 ha;17;5409;17;0;5409;0;11;6;11;6;0;0;0;3;0;0;;
Tamarana;De 500 a menos de 1.000 ha;7;4733;7;0;4733;0;6;1;6;1;0;0;0;1;0;0;;
Tamarana;De 1.000 a menos de 2.500 ha;4;5281;4;0;5281;0;4;0;4;0;0;0;0;0;0;0;;
Tamarana;De 2.500 a menos de 10.000 ha;2;0;2;0;0;0;2;0;2;0;0;0;0;0;0;0;;
Tamarana;De 10.000 ha e mais;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Tamarana;Produtor sem área;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
